contrast_id	human_source_symbol	human_gene_id	human_symbol_mapping_method	human_direction	human_avg_log2FC	rat_gene_id	rat_official_symbol	reciprocal_one_to_one	present_in_rat_matrix	passes_rat_expression_filter
late_allcell_DPN_vs_diabetes	ENSG00000239521		unresolved_or_ambiguous	up	0.774104143			False	False	False
late_allcell_DPN_vs_diabetes	ENSG00000250803		unresolved_or_ambiguous	up	0.646782994			False	False	False
late_allcell_DPN_vs_diabetes	ENSG00000258472		unresolved_or_ambiguous	up	0.710829313			False	False	False
late_allcell_DPN_vs_diabetes	ENSG00000274897		unresolved_or_ambiguous	up	1.038643954			False	False	False
late_allcell_DPN_vs_diabetes	ENSG00000275464		unresolved_or_ambiguous	down	-0.602606492			False	False	False
late_allcell_DPN_vs_diabetes	ENSG00000275993		unresolved_or_ambiguous	up	2.352051349			False	False	False
late_allcell_DPN_vs_diabetes	ENSG00000283597		unresolved_or_ambiguous	up	1.090691789			False	False	False
late_allcell_DPN_vs_diabetes	ENSG00000284691		unresolved_or_ambiguous	up	0.815515969			False	False	False
late_allcell_DPN_vs_diabetes	ENSG00000284976		unresolved_or_ambiguous	up	1.306310609			False	False	False
late_allcell_DPN_vs_diabetes	ENSG00000285269		unresolved_or_ambiguous	up	0.896959377			False	False	False
late_allcell_DPN_vs_diabetes	ENSG00000285566		unresolved_or_ambiguous	up	0.753701501			False	False	False
late_allcell_DPN_vs_diabetes	ENSG00000286070		unresolved_or_ambiguous	down	-0.722402099			False	False	False
late_allcell_DPN_vs_diabetes	ENSG00000286265		unresolved_or_ambiguous	up	1.78773917			False	False	False
late_allcell_DPN_vs_diabetes	ENTHD1	150350	official_exact	up	1.416880152	685900	Enthd1	True	True	False
late_allcell_DPN_vs_diabetes	ENTPD3	956	official_exact	down	-1.059435865	316077	Entpd3	True	True	True
late_allcell_DPN_vs_diabetes	EP400	57634	official_exact	up	0.587998893	304569	Ep400	True	True	True
late_allcell_DPN_vs_diabetes	EPB41L4B	54566	official_exact	up	1.199927428	500464	Epb41l4b	True	True	True
late_allcell_DPN_vs_diabetes	EPDR1	54749	official_exact	down	-0.870239392	291180	Epdr1	True	True	True
late_allcell_DPN_vs_diabetes	EPHA3	2042	official_exact	up	0.748179048	29210	Epha3	True	True	False
late_allcell_DPN_vs_diabetes	EPHA4	2043	official_exact	up	0.659308924	316539	Epha4	True	True	False
late_allcell_DPN_vs_diabetes	EPHA6	285220	official_exact	down	-1.148228741	29202	Epha6	True	True	False
late_allcell_DPN_vs_diabetes	EPHB1	2047	official_exact	down	-0.65065011	24338	Ephb1	True	True	True
late_allcell_DPN_vs_diabetes	EPHB4	2050	official_exact	up	0.637577108	686310	Ephb4	True	True	False
late_allcell_DPN_vs_diabetes	EPHX2	2053	official_exact	up	0.650382674	65030	Ephx2	True	True	True
late_allcell_DPN_vs_diabetes	EPHX4	253152	official_exact	down	-0.750516981	289440	Ephx4	True	True	False
late_allcell_DPN_vs_diabetes	EPN3	55040	official_exact	down	-1.487778295	360605	Epn3	True	True	False
late_allcell_DPN_vs_diabetes	EPPK1	83481	official_exact	down	-0.826318438	680860	Eppk1	True	False	False
late_allcell_DPN_vs_diabetes	EPS8L2	64787	official_exact	up	1.317129009	361674	Eps8l2	True	True	True
late_allcell_DPN_vs_diabetes	ERBB3	2065	official_exact	down	-0.657736357	29496	Erbb3	True	True	True
late_allcell_DPN_vs_diabetes	ERBB4	2066	official_exact	down	-1.001841719	59323	Erbb4	True	True	False
late_allcell_DPN_vs_diabetes	ERC2	26059	official_exact	down	-0.666230498	259269	Erc2	True	True	True
late_allcell_DPN_vs_diabetes	ERG	2078	official_exact	up	1.131919437	170909	Erg	True	True	True
late_allcell_DPN_vs_diabetes	ERG28	11161	official_exact	down	-0.932911224	299207	Erg28	True	True	True
late_allcell_DPN_vs_diabetes	ERGIC2	51290	official_exact	down	-0.608491976	297728	Ergic2	True	True	True
late_allcell_DPN_vs_diabetes	ERICH2	285141	official_exact	down	-0.622864673	499806	Erich2	True	True	True
late_allcell_DPN_vs_diabetes	ERICH5	203111	official_exact	down	-0.641321659	681820	Erich5	True	True	False
late_allcell_DPN_vs_diabetes	ERMP1	79956	official_exact	down	-0.677494398	373544	Ermp1	True	True	True
late_allcell_DPN_vs_diabetes	ERRFI1	54206	official_exact	up	0.978654839	313729	Errfi1	True	True	True
late_allcell_DPN_vs_diabetes	ERVK3-1	105372481	official_exact	down	-1.131651855			False	False	False
late_allcell_DPN_vs_diabetes	ESAM	90952	official_exact	up	0.921398148	300519	Esam	True	True	True
late_allcell_DPN_vs_diabetes	ESR1	2099	official_exact	up	0.817323025	24890	Esr1	True	True	True
late_allcell_DPN_vs_diabetes	ESYT3	83850	official_exact	up	1.01372323	363120	Esyt3	True	True	False
late_allcell_DPN_vs_diabetes	ETS2	2114	official_exact	up	0.805267088	304063	Ets2	True	True	True
late_allcell_DPN_vs_diabetes	ETV6	2120	official_exact	up	0.652830859	312777	Etv6	True	True	True
late_allcell_DPN_vs_diabetes	EVA1C	59271	official_exact	down	-0.815993816	360695	Eva1c	True	True	True
late_allcell_DPN_vs_diabetes	EVC	2121	official_exact	up	0.734675198	289712	Evc	True	True	False
late_allcell_DPN_vs_diabetes	EXOC1L	644145	official_exact	down	-1.097341494	686911	Exoc1l	True	True	True
late_allcell_DPN_vs_diabetes	EXOC7	23265	official_exact	up	0.91154796	64632	Exoc7	True	False	False
late_allcell_DPN_vs_diabetes	EYA4	2070	official_exact	up	1.682393692	292172	Eya4	True	False	False
late_allcell_DPN_vs_diabetes	F11	2160	official_exact	down	-1.173988308	290757	F11	True	True	False
late_allcell_DPN_vs_diabetes	F8	2157	official_exact	down	-0.694378429	302470	F8	True	True	True
late_allcell_DPN_vs_diabetes	FABP3	2170	official_exact	down	-0.620245252	79131	Fabp3	True	True	True
late_allcell_DPN_vs_diabetes	FABP4	2167	official_exact	up	2.419702346	79451	Fabp4	True	True	False
late_allcell_DPN_vs_diabetes	FABP5	2171	official_exact	down	-1.006503328	140868	Fabp5	True	True	True
late_allcell_DPN_vs_diabetes	FADS1	3992	official_exact	down	-0.890919329	84575	Fads1	True	True	True
late_allcell_DPN_vs_diabetes	FADS6	283985	official_exact	down	-0.790723584	303671	Fads6	True	True	True
late_allcell_DPN_vs_diabetes	FAIM2	23017	official_exact	down	-0.810780096	246274	Faim2	True	True	True
late_allcell_DPN_vs_diabetes	FAM110B	90362	official_exact	up	0.668699362	500400	Fam110b	True	True	True
late_allcell_DPN_vs_diabetes	FAM110D	79927	official_exact	up	0.917458263	500563	Fam110d	True	True	True
late_allcell_DPN_vs_diabetes	FAM114A1	92689	official_exact	up	0.70933694	498366	Fam114a1	True	True	True
late_allcell_DPN_vs_diabetes	FAM118A	55007	unique_synonym	up	1.369579301	300120	Siral2	True	True	True
late_allcell_DPN_vs_diabetes	FAM122A	116224	unique_synonym	down	-1.098724682	309420	Pabir1	True	True	True
late_allcell_DPN_vs_diabetes	FAM126A	84668	unique_synonym	down	-1.002099306	499975	Hycc1	True	True	True
late_allcell_DPN_vs_diabetes	FAM135A	57579	official_exact	down	-1.084258739	367235	Fam135a	True	True	True
late_allcell_DPN_vs_diabetes	FAM135B	51059	official_exact	down	-0.843534415	315069	Fam135b	True	True	False
late_allcell_DPN_vs_diabetes	FAM13C	220965	official_exact	up	0.756032102	294565	Fam13c	True	True	True
late_allcell_DPN_vs_diabetes	FAM149A	25854	official_exact	down	-0.715643771	361153	Fam149a	True	True	True
late_allcell_DPN_vs_diabetes	FAM167A	83648	official_exact	down	-2.033213915	498533	Fam167a	True	True	True
late_allcell_DPN_vs_diabetes	FAM169A	26049	official_exact	down	-0.936793354	310013	Fam169a	True	True	True
late_allcell_DPN_vs_diabetes	FAM169B	283777	unique_synonym	up	1.383241936	680906	Fam169b	True	True	False
late_allcell_DPN_vs_diabetes	FAM189B	10712	unique_synonym	down	-0.603222096	310640	Entrep3	True	True	True
late_allcell_DPN_vs_diabetes	FAM20B	9917	official_exact	down	-0.596091741	304885	Fam20b	True	True	True
late_allcell_DPN_vs_diabetes	FAM210B	116151	unique_synonym	down	-0.658961509	296408	Mims2	True	True	True
late_allcell_DPN_vs_diabetes	FAM228A	653140	official_exact	down	-0.638339758	313936	Fam228a	True	True	False
late_allcell_DPN_vs_diabetes	FAM32A	26017	official_exact	down	-0.609406696	498600	Fam32a	True	True	True
late_allcell_DPN_vs_diabetes	FAM3C	10447	official_exact	down	-0.598475922	312159	Fam3c	True	True	True
late_allcell_DPN_vs_diabetes	FAM43A	131583	official_exact	up	0.706931325	288031	Fam43a	True	True	True
late_allcell_DPN_vs_diabetes	FAM49A	81553	unique_synonym	up	0.668230185	298890	Cyria	True	True	True
late_allcell_DPN_vs_diabetes	FAM50A	9130	official_exact	up	0.895420023	293862	Fam50a	True	True	True
late_allcell_DPN_vs_diabetes	FAM53B	9679	official_exact	up	0.597787481	309060	Fam53b	True	True	True
late_allcell_DPN_vs_diabetes	FAM71D	161142	unique_synonym	down	-0.875651465	366671	Garin2	True	True	False
late_allcell_DPN_vs_diabetes	FAM83F	113828	unique_synonym	up	0.707561002	315145	Sack1f	True	True	True
late_allcell_DPN_vs_diabetes	FANCE	2178	official_exact	up	0.874522143	309643	Fance	True	True	True
late_allcell_DPN_vs_diabetes	FANCG	2189	official_exact	up	0.75875535	691105	Fancg	True	True	False
late_allcell_DPN_vs_diabetes	FANCM	57697	official_exact	down	-0.675771877	314172	Fancm	True	True	True
late_allcell_DPN_vs_diabetes	FARP1	10160	official_exact	up	1.020218479	306183	Farp1	True	True	True
late_allcell_DPN_vs_diabetes	FARS2	10667	official_exact	up	0.739189931	306879	Fars2	True	True	True
late_allcell_DPN_vs_diabetes	FAT3	120114	official_exact	down	-0.70084995	191571	Fat3	True	True	False
late_allcell_DPN_vs_diabetes	FAXC	84553	official_exact	down	-0.619279285	366333	Faxc	True	True	True
late_allcell_DPN_vs_diabetes	FBLN5	10516	official_exact	down	-0.807335603	29158	Fbln5	True	True	True
late_allcell_DPN_vs_diabetes	FBN1	2200	official_exact	up	0.719612576	83727	Fbn1	True	True	True
late_allcell_DPN_vs_diabetes	FBXL16	146330	official_exact	down	-0.718456813	494223	Fbxl16	True	True	False
late_allcell_DPN_vs_diabetes	FBXL19	54620	official_exact	up	0.739977532	308999	Fbxl19	True	True	True
late_allcell_DPN_vs_diabetes	FBXL22	283807	official_exact	up	1.012847249	363083	Fbxl22	True	True	False
late_allcell_DPN_vs_diabetes	FBXL6	26233	official_exact	up	0.736416015	362941	Fbxl6	True	True	True
late_allcell_DPN_vs_diabetes	FBXL8	55336	official_exact	up	0.63643647	498941	Fbxl8	True	True	True
late_allcell_DPN_vs_diabetes	FBXO30	84085	official_exact	down	-1.028340186	308283	Fbxo30	True	True	True
late_allcell_DPN_vs_diabetes	FBXO36	130888	official_exact	down	-1.304902699	363268	Fbxo36	True	True	True
late_allcell_DPN_vs_diabetes	FBXW10B	374286	official_exact	up	1.088161804			False	False	False
late_allcell_DPN_vs_diabetes	FCGR1B	2210	unique_synonym	down	-0.792713924			False	False	False
late_allcell_DPN_vs_diabetes	FCGR3B	2215	official_exact	down	-0.798600347			False	False	False
late_allcell_DPN_vs_diabetes	FCGRT	2217	official_exact	up	0.914812236	29558	Fcgrt	True	True	True
late_allcell_DPN_vs_diabetes	FCHO2	115548	official_exact	up	0.591505068	309129	Fcho2	True	True	True
late_allcell_DPN_vs_diabetes	FCHSD1	89848	official_exact	up	0.629017789	307482	Fchsd1	True	True	True
late_allcell_DPN_vs_diabetes	FCN2	2220	official_exact	up	0.931933499			False	False	False
late_allcell_DPN_vs_diabetes	FCN3	8547	official_exact	up	1.528416471			False	False	False
late_allcell_DPN_vs_diabetes	FCRLA	84824	official_exact	down	-0.989310527	304965	Fcrla	True	True	False
late_allcell_DPN_vs_diabetes	FDFT1	2222	official_exact	down	-0.80950236	29580	Fdft1	True	True	True
late_allcell_DPN_vs_diabetes	FDPS	2224	official_exact	down	-0.738011563	83791	Fdps	True	True	True
late_allcell_DPN_vs_diabetes	FDXR	2232	official_exact	up	0.655662027	79122	Fdxr	True	True	True
late_allcell_DPN_vs_diabetes	FEM1B	10116	official_exact	down	-0.747403956	315745	Fem1b	True	True	True
late_allcell_DPN_vs_diabetes	FEN1	2237	official_exact	down	-0.694769244	84490	Fen1	True	True	True
late_allcell_DPN_vs_diabetes	FERD3L	222894	official_exact	up	0.653688528	366598	Ferd3l	True	True	True
late_allcell_DPN_vs_diabetes	FERMT1	55612	official_exact	up	1.066190334	296179	Fermt1	True	True	False
late_allcell_DPN_vs_diabetes	FERMT3	83706	official_exact	up	0.857136156	309186	Fermt3	True	True	False
late_allcell_DPN_vs_diabetes	FES	2242	official_exact	up	0.74742873	361597	Fes	True	True	False
late_allcell_DPN_vs_diabetes	FFAR4	338557	official_exact	down	-0.62298543	294075	Ffar4	True	True	False
late_allcell_DPN_vs_diabetes	FGD2	221472	official_exact	up	1.028920855	309653	Fgd2	True	True	False
late_allcell_DPN_vs_diabetes	FGD3	89846	official_exact	up	0.679880364	361223	Fgd3	True	True	True
late_allcell_DPN_vs_diabetes	FGD5	152273	official_exact	up	0.748967369	362402	Fgd5	True	True	True
late_allcell_DPN_vs_diabetes	FGF12	2257	official_exact	down	-0.709507935	170630	Fgf12	True	True	True
late_allcell_DPN_vs_diabetes	FGF13	2258	official_exact	down	-0.884472969	84488	Fgf13	True	True	True
late_allcell_DPN_vs_diabetes	FGF2	2247	official_exact	up	0.608863642	54250	Fgf2	True	True	True
late_allcell_DPN_vs_diabetes	FGF22	27006	official_exact	up	0.696336466	170579	Fgf22	True	True	False
late_allcell_DPN_vs_diabetes	FGF9	2254	official_exact	down	-1.229502288	25444	Fgf9	True	True	True
late_allcell_DPN_vs_diabetes	FGFBP2	83888	official_exact	up	0.762560487			False	False	False
late_allcell_DPN_vs_diabetes	FGFBP3	143282	official_exact	down	-0.988665955	499349	Fgfbp3	True	True	True
late_allcell_DPN_vs_diabetes	FGFR2	2263	official_exact	up	0.725392463	25022	Fgfr2	True	True	False
late_allcell_DPN_vs_diabetes	FGGY	55277	official_exact	down	-0.674469348	298250	Fggy	True	True	True
late_allcell_DPN_vs_diabetes	FGL2	10875	official_exact	down	-0.694642903	84586	Fgl2	True	True	True
late_allcell_DPN_vs_diabetes	FHDC1	85462	official_exact	down	-0.788984671	295161	Fhdc1	True	True	True
late_allcell_DPN_vs_diabetes	FHIP2A	57700	official_exact	up	0.740940242	361774	Fhip2a	True	True	True
late_allcell_DPN_vs_diabetes	FHL3	2275	official_exact	up	0.922266604	313582	Fhl3	True	True	True
late_allcell_DPN_vs_diabetes	FHL5	9457	official_exact	up	0.925487623	297954	Fhl5	True	True	False
late_allcell_DPN_vs_diabetes	FHOD1	29109	official_exact	up	0.682526603	291964	Fhod1	True	True	True
late_allcell_DPN_vs_diabetes	FIBIN	387758	official_exact	down	-1.249866208	499856	Fibin	True	True	True
late_allcell_DPN_vs_diabetes	FJX1	24147	official_exact	down	-0.739718869	366140	Fjx1	True	True	True
late_allcell_DPN_vs_diabetes	FLCN	201163	official_exact	up	1.23206324	303185	Flcn	True	True	True
late_allcell_DPN_vs_diabetes	FLNC	2318	official_exact	up	2.102115867	362332	Flnc	True	True	False
late_allcell_DPN_vs_diabetes	FLRT3	23767	official_exact	down	-0.665704805	366205	Flrt3	True	True	True
late_allcell_DPN_vs_diabetes	FLT3	2322	official_exact	down	-0.886896498	140635	Flt3	True	True	False
late_allcell_DPN_vs_diabetes	FLT3LG	2323	official_exact	up	0.796290022	103691134	Flt3lg	True	True	True
late_allcell_DPN_vs_diabetes	FLT4	2324	official_exact	up	0.668632333	114110	Flt4	True	True	False
late_allcell_DPN_vs_diabetes	FLVCR1	28982	official_exact	down	-0.686826101	108348225	Flvcr1	True	True	False
late_allcell_DPN_vs_diabetes	FLVCR2	55640	official_exact	down	-1.169185395	314323	Flvcr2	True	True	True
late_allcell_DPN_vs_diabetes	FMO5	2330	official_exact	up	0.741201252	246248	Fmo5	True	True	False
late_allcell_DPN_vs_diabetes	FMOD	2331	official_exact	down	-1.230635596	64507	Fmod	True	True	True
late_allcell_DPN_vs_diabetes	FNDC10	643988	official_exact	down	-0.959780237	680656	Fndc10	True	False	False
late_allcell_DPN_vs_diabetes	FNDC3B	64778	official_exact	up	0.682461343	294925	Fndc3b	True	True	True
late_allcell_DPN_vs_diabetes	FNDC9	408263	official_exact	up	0.605023492	100362205	Fndc9	True	True	False
late_allcell_DPN_vs_diabetes	FOLH1	2346	official_exact	down	-0.637332335	85309	Folh1	True	True	True
late_allcell_DPN_vs_diabetes	FOSB	2354	official_exact	up	0.725900374	100360880	Fosb	True	True	True
late_allcell_DPN_vs_diabetes	FOSL1	8061	official_exact	up	0.814966914	25445	Fosl1	True	True	True
late_allcell_DPN_vs_diabetes	FOXD2	2306	official_exact	up	0.683998742	313504	Foxd2	True	False	False
late_allcell_DPN_vs_diabetes	FOXL1	2300	official_exact	up	0.881371329	687553	Foxl1	True	False	False
late_allcell_DPN_vs_diabetes	FOXM1	2305	official_exact	down	-0.653985054	58921	Foxm1	True	True	False
late_allcell_DPN_vs_diabetes	FOXO1	2308	official_exact	down	-0.609895765	84482	Foxo1	True	True	True
late_allcell_DPN_vs_diabetes	FOXQ1	94234	official_exact	down	-1.031728564	64826	Foxq1	True	True	False
late_allcell_DPN_vs_diabetes	FRA10AC1	118924	official_exact	up	0.768360699	365458	Fra10ac1	True	True	True
late_allcell_DPN_vs_diabetes	FREM1	158326	official_exact	up	1.233017925	298185	Frem1	True	True	False
late_allcell_DPN_vs_diabetes	FRMD8	83786	official_exact	up	0.586875154	309172	Frmd8	True	True	True
late_allcell_DPN_vs_diabetes	FRMPD1	22844	official_exact	down	-0.830151157	313244	Frmpd1	True	True	True
late_allcell_DPN_vs_diabetes	FRMPD4	9758	official_exact	down	-0.671565866	302656	Frmpd4	True	True	True
late_allcell_DPN_vs_diabetes	FSD1L	83856	official_exact	down	-0.631186193	313208	Fsd1l	True	True	True
late_allcell_DPN_vs_diabetes	FSTL1	11167	official_exact	down	-0.631954606	79210	Fstl1	True	True	True
late_allcell_DPN_vs_diabetes	FSTL4	23105	official_exact	down	-0.947136925	303130	Fstl4	True	True	False
late_allcell_DPN_vs_diabetes	FSTL5	56884	official_exact	down	-0.668604656	365823	Fstl5	True	True	True
late_allcell_DPN_vs_diabetes	FUCA2	2519	official_exact	down	-0.882481941	292485	Fuca2	True	True	True
late_allcell_DPN_vs_diabetes	FUNDC2	65991	official_exact	down	-1.111545238			False	False	False
late_allcell_DPN_vs_diabetes	FUT1	2523	official_exact	up	0.68540501	81919	Fut1	True	True	False
late_allcell_DPN_vs_diabetes	FUT9	10690	official_exact	down	-1.434342113	84597	Fut9	True	False	False
late_allcell_DPN_vs_diabetes	FXN	2395	official_exact	down	-0.625905127	499335	Fxn	True	True	True
late_allcell_DPN_vs_diabetes	FXYD2	486	official_exact	up	0.752485898	29639	Fxyd2	True	True	True
late_allcell_DPN_vs_diabetes	FXYD7	53822	official_exact	down	-1.11543906	63848	Fxyd7	True	True	True
late_allcell_DPN_vs_diabetes	FZD1	8321	official_exact	down	-1.184814567	58868	Fzd1	True	True	True
late_allcell_DPN_vs_diabetes	FZD4	8322	official_exact	up	1.00737281	64558	Fzd4	True	True	True
late_allcell_DPN_vs_diabetes	FZD7	8324	official_exact	down	-1.27175482	100360552	Fzd7	True	True	False
late_allcell_DPN_vs_diabetes	FZD8	8325	official_exact	down	-0.625278196	364754	Fzd8	True	False	False
late_allcell_DPN_vs_diabetes	G0S2	50486	official_exact	up	2.019681918	289388	G0s2	True	True	True
late_allcell_DPN_vs_diabetes	GAB2	9846	official_exact	up	0.743531832	84477	Gab2	True	True	True
late_allcell_DPN_vs_diabetes	GABBR2	9568	official_exact	down	-0.939444675	83633	Gabbr2	True	True	True
late_allcell_DPN_vs_diabetes	GABPA	2551	official_exact	down	-0.851566497	363735	Gabpa	True	True	True
late_allcell_DPN_vs_diabetes	GABRA2	2555	official_exact	down	-0.646918994	289606	Gabra2	True	True	True
late_allcell_DPN_vs_diabetes	GABRA5	2558	official_exact	down	-0.707909664	29707	Gabra5	True	True	False
late_allcell_DPN_vs_diabetes	GABRB1	2560	official_exact	down	-0.755439183	25450	Gabrb1	True	True	False
late_allcell_DPN_vs_diabetes	GABRB3	2562	official_exact	down	-1.077533131	24922	Gabrb3	True	True	True
late_allcell_DPN_vs_diabetes	GABRE	2564	official_exact	up	0.790511098	65191	Gabre	True	True	False
late_allcell_DPN_vs_diabetes	GABRG1	2565	official_exact	down	-1.084362288	140674	Gabrg1	True	True	True
late_allcell_DPN_vs_diabetes	GABRG2	2566	official_exact	down	-1.106496507	29709	Gabrg2	True	True	True
late_allcell_DPN_vs_diabetes	GABRR2	2570	official_exact	up	1.209557954	29695	Gabrr2	True	True	False
late_allcell_DPN_vs_diabetes	GAL	51083	official_exact	down	-1.322279428	29141	Gal	True	True	True
late_allcell_DPN_vs_diabetes	GAL3ST1	9514	official_exact	down	-0.699387707	683713	Gal3st1	True	True	True
late_allcell_DPN_vs_diabetes	GALNT12	79695	official_exact	down	-0.77922347	313233	Galnt12	True	True	False
late_allcell_DPN_vs_diabetes	GALNT13	114805	official_exact	down	-1.004915605	311039	Galnt13	True	True	True
late_allcell_DPN_vs_diabetes	GALNT14	79623	official_exact	down	-1.144883892	313878	Galnt14	True	True	True
